#parent	child	edge_length
0	1	0.21151864884790705
0	2	0.8889465804066675
0	3	0.9118435291528363
1	4	0.01917258934256938
1	5	0.4919264287967188
1	6	0.47128814533205243
2	7	0.07356409343379433
2	8	0.18565693852687182
2	9	0.6497313981236205
3	10	0.7109795874598055
3	11	0.6511864115104677
3	12	0.16420121642102037
4	13	0.6564674053504965
4	14	0.13102879944055035
4	15	0.5880158747171289
5	16	0.8960022365990271
5	17	0.3124755983793327
5	18	0.542364349326629
6	19	0.1272857581119604
6	20	0.6506233529962838
6	21	0.04561383355413817
7	22	0.37372027340270475
7	23	0.7400581131750543
7	24	0.2522985749870974
8	25	0.9172422718598363
8	26	0.26745885716793805
8	27	0.1475185480801715
9	28	0.8655692581041948
9	29	0.5083278638146157
9	30	0.4243387205552399
10	31	0.5106390454578235
10	32	0.499324288048832
10	33	0.10041520299947759
11	34	0.4670691814460808
11	35	0.8527984232217244
11	36	0.20853268362797417
12	37	0.19525460303194597
12	38	0.08657759407204535
12	39	0.161710587292629
13	40	0.6567064799444181
13	41	0.4751416725117784
13	42	0.3681478641914393
14	43	0.350694799461148
14	44	0.31559418758744506
14	45	0.4358122956644144
15	46	0.2516358157452244
15	47	0.3872056194087631
15	48	0.8118237951899081
16	49	0.677431178051906
16	50	0.8363400983040403
16	51	0.148823340248585
17	52	0.955737195836653
17	53	0.34540961665043146
17	54	0.3087487088389347
18	55	0.34173958379817737
18	56	0.637799002618872
18	57	0.39885247921391476
19	58	0.5414686360838138
19	59	0.5978110474285286
19	60	0.01505639107697443
20	61	0.7133383962042369
20	62	0.1990066976066367
20	63	0.6659160425109468
21	64	0.6868587011660438
21	65	0.1902056152572309
21	66	0.14936168936679672
22	67	0.3961016385660392
22	68	0.9011168419937886
22	69	0.16409685714823952
23	70	0.05917666047252412
23	71	0.2103498554466161
23	72	0.5870191966923008
24	73	0.2823628399324154
24	74	0.015296318193225411
24	75	0.0517896318749852
25	76	0.2854133706195955
25	77	0.28860466424006737
25	78	0.188965543489495
26	79	0.4188856927782866
26	80	0.6532910860605232
26	81	0.21858144393865098
27	82	0.19375310769567866
27	83	0.7878098083184192
27	84	0.34626315211519343
28	85	0.25486884097244733
28	86	0.417573607385178
28	87	0.2527577176527276
29	88	0.4721366094318693
29	89	0.6947862729839667
29	90	0.8863998434188309
30	91	0.9529866885164696
30	92	0.3408834182021463
30	93	0.37541273922977847
31	94	0.45021954123168806
31	95	0.5529228847458378
31	96	0.17423739998904852
32	97	0.2046772629936846
32	98	0.06554036193516888
32	99	0.9776833044954101
33	100	0.44175367490053863
33	101	0.605955613424027
33	102	0.391869554702594
34	103	0.9922831055238979
34	104	0.49323393850030717
34	105	0.8805197000690206
35	106	0.511080922360027
35	107	0.06755406506939998
35	108	0.8991197658398369
36	109	0.20779172967086934
36	110	0.36566762519803997
36	111	0.9070242437928581
37	112	0.503691813946611
37	113	0.17053226233354102
37	114	0.5756115224737889
38	115	0.24686040635535467
38	116	0.7292158892877844
38	117	0.8754016486933628
39	118	0.45791926544625905
39	119	0.2165120929124903
39	120	0.5930308564327907
40	121	0.7564627307289625
40	122	0.2458550646254456
40	123	0.46322109710933423
41	124	0.7129377837088283
41	125	0.2908865141130407
41	126	0.8265389572975015
42	127	0.23618962994515535
42	128	0.4006861990108951
42	129	0.8515036865838135
43	130	0.48427140453117046
43	131	0.8137111280681226
43	132	0.1743657520556232
44	133	0.46216442643078104
44	134	0.8770356038651613
44	135	0.7182647564270455
45	136	0.4674773122122118
45	137	0.7367737707493113
45	138	0.9098672249153915
46	139	0.5587747057180661
46	140	0.6097904099639128
46	141	0.007740525894301964
47	142	0.27543960046015814
47	143	0.9658878882586915
47	144	0.2995196813614728
48	145	0.09733430664237719
48	146	0.4765502382014152
48	147	0.8335747329762968
49	148	0.41893727247422485
49	149	0.9980820465037953
49	150	0.27547872079696045
50	151	0.2218308435574058
50	152	0.5287177455505635
50	153	0.46621051535137237
51	154	0.2625283442845251
51	155	0.2170913205761208
51	156	0.12776712141211222
52	157	0.6257387331411512
52	158	0.3435053806845608
52	159	0.3038680446071439
53	160	0.518604123710102
53	161	0.1468456785629917
53	162	0.683477880838528
54	163	0.8122692642025439
54	164	0.5311585272537185
54	165	0.6605453101797251
55	166	0.07286842932515669
55	167	0.49569302242247026
55	168	0.4304250417281519
56	169	0.6318403794231104
56	170	0.9201709654437955
56	171	0.6381627385267914
57	172	0.7291656012681207
57	173	0.30808940797194573
57	174	0.32769830132723354
58	175	0.8829806975163708
58	176	0.1998202388215814
58	177	0.23242908602007628
59	178	0.05623218015269016
59	179	0.08217856555092928
59	180	0.8821134865405481
60	181	0.03614281531952168
60	182	0.5608410090918912
60	183	0.607299895737877
61	184	0.7212385610138233
61	185	0.48541080746264853
61	186	0.8396021708422532
62	187	0.9276821825080719
62	188	0.565535701687576
62	189	0.3232109701521353
63	190	0.4628002222112715
63	191	0.37265018881723033
63	192	0.5065087995550414
64	193	0.4853870749323156
64	194	0.46103756048690614
64	195	0.1604787392273651
65	196	0.20086625754220688
65	197	0.34879965631297716
65	198	0.7442558246716462
66	199	0.9118640227576155
66	200	0.7260996050626625
66	201	0.36878701462445973
67	202	0.8848430342573916
67	203	0.3034131016294145
67	204	0.5940476960038951
68	205	0.37602876165243204
68	206	0.3852347727528932
68	207	0.595283998218649
69	208	0.04060509982649141
69	209	0.07931146040469839
69	210	0.5723761927314478
70	211	0.6157669015500461
70	212	0.9398726632474822
70	213	0.38519910639276334
71	214	0.10788857239217975
71	215	0.9029288470055392
71	216	0.36146705223576103
72	217	0.5568855915633203
72	218	0.047961751092639116
72	219	0.04892972773611748
73	220	0.2836300101877536
73	221	0.5151542865539199
73	222	0.9845154501417016
74	223	0.20349071225887594
74	224	0.3128684440378412
74	225	0.06511007914073075
75	226	0.43919229851959496
75	227	0.3117456820652801
75	228	0.2482641758137657
76	229	0.6419500604351046
76	230	0.6940637288827689
76	231	0.7264075400632576
77	232	0.5206964648892234
77	233	0.6529759638103307
77	234	0.7611153748206307
78	235	0.29760634453676704
78	236	0.920766386044924
78	237	0.4626982056274962
79	238	0.5744934464665712
79	239	0.5202395142029611
79	240	0.2268653862592459
80	241	0.5227170139345247
80	242	0.8902729391455007
80	243	0.11126707486344822
81	244	0.6477271394342516
81	245	0.8081764290524709
81	246	0.7600580186304066
82	247	0.9751805679478228
82	248	0.737260695761199
82	249	0.6919552477811096
83	250	0.06569355475860739
83	251	0.18816555808341773
83	252	0.9853863608902914
84	253	0.16964950412863045
84	254	0.09702206192811569
84	255	0.1454285713042841
85	256	0.4961674799702005
85	257	0.4945982630576107
85	258	0.0581891388750555
86	259	0.04000184641223725
86	260	0.6553374981859496
86	261	0.7553896314029268
87	262	0.46436852083377433
87	263	0.7115377172823656
87	264	0.5678579081965757
88	265	0.9117306477233322
88	266	0.08722546098753581
88	267	0.5350285444801107
89	268	0.4701494846092704
89	269	0.7161223294749488
89	270	0.6854867464805833
90	271	0.9918456175146434
90	272	0.1847155688169141
90	273	0.6809859790709715
91	274	0.3997243371998894
91	275	0.844231382192203
91	276	0.5626431089583313
92	277	0.3504701698739219
92	278	0.8234458696267424
92	279	0.9203764997174524
93	280	0.66670796253438
93	281	0.8797965986561859
93	282	0.3867003469814331
94	283	0.9700691453064972
94	284	0.19445784191736493
94	285	0.39389906716115153
95	286	0.21443248070134668
95	287	0.5849778994575436
95	288	0.12181472668348814
96	289	0.63603681840182
96	290	0.6669319577950733
96	291	0.8671238022914087
97	292	0.670376176537932
97	293	0.06427952636678635
97	294	0.9595314872229745
98	295	0.941186050820455
98	296	0.18124330260841837
98	297	0.010089635217679915
99	298	0.8288218851705189
99	299	0.9741266719854708
99	300	0.27469601688045175
100	301	0.4746914819481134
100	302	0.6635944570238322
100	303	0.9621893040908295
101	304	0.5271107525589472
101	305	0.6930972171744532
101	306	0.8864792240994439
102	307	0.7516317065669111
102	308	0.5854054780750049
102	309	0.49664654486402127
103	310	0.9566066111375228
103	311	0.853072902017753
103	312	0.28055370993417894
104	313	0.9100327266333452
104	314	0.7416292297086978
104	315	0.1929884953790112
105	316	0.07242621345526912
105	317	0.520781263012072
105	318	0.9184502883625533
106	319	0.13393396081000253
106	320	0.5799786359862649
106	321	0.22017974986110667
107	322	0.26469710413654524
107	323	0.7231878040108622
107	324	0.18432024223654964
