#parent	child	edge_length
0	1	0.22695379408303862
0	2	0.026707039152269574
0	3	0.07713120184727507
1	4	0.7564034772003901
1	5	0.12151673756781822
1	6	0.511064561508656
2	7	0.5542235436133452
2	8	0.4566357563638832
2	9	0.09510900375514908
3	10	0.9595136209262887
3	11	0.6584043332078992
3	12	0.18338261578486437
4	13	0.37441837238733244
4	14	0.6801256495848452
4	15	0.8001546261379189
5	16	0.8636163879587235
5	17	0.8097050584971222
5	18	0.9910464383968287
6	19	0.058358107121349256
6	20	0.2843903545076396
6	21	0.17996618550947818
7	22	0.9888771984134256
7	23	0.1386624204320841
7	24	0.5975586634603302
8	25	0.8138950567494169
8	26	0.7390563736021968
8	27	0.8824629881853523
9	28	0.30550121210844206
9	29	0.11737967055870979
9	30	0.9960608163987886
10	31	0.04767047168778815
10	32	0.003795980999149906
10	33	0.8141919414199186
11	34	0.027784749580860524
11	35	0.5426783672199663
11	36	0.8376557145388113
12	37	0.9412301325000312
12	38	0.14213937197490356
12	39	0.30405218475847373
13	40	0.6461572180163481
13	41	0.12813419123321546
13	42	0.8835474302222729
14	43	0.6275901844775501
14	44	0.765577971819293
14	45	0.3916558010895299
15	46	0.16335969048979104
15	47	0.019062559903092136
15	48	0.5208223996512045
16	49	0.09256599346306049
