#parent	child	edge_length
0	1	0.22695379408303878
0	2	0.026707039152269463
0	3	0.07713120184727518
1	4	0.7564034772003901
1	5	0.12151673756781822
1	6	0.5110645615086559
2	7	0.5542235436133454
2	8	0.456635756363883
2	9	0.09510900375514919
3	10	0.9595136209262887
3	11	0.658404333207899
3	12	0.1833826157848646
4	13	0.37441837238733244
4	14	0.6801256495848453
4	15	0.8001546261379189
5	16	0.478091190710892
5	17	0.8097050584971222
5	18	0.9910464383968287
6	19	0.05835810712134948
6	20	0.2843903545076394
6	21	0.17996618550947807
7	22	0.9888771984134257
7	23	0.13866242043208388
7	24	0.59755866346033
8	25	0.813895056749417
8	26	0.7390563736021967
8	27	0.8824629881853523
9	28	0.3055012121084417
9	29	0.1173796705587099
9	30	0.996060816398789
10	31	0.04767047168778793
10	32	0.003795980999149795
10	33	0.8141919414199188
11	34	0.027784749580860524
11	35	0.5426783672199663
11	36	0.8376557145388113
12	37	0.9412301325000312
12	38	0.14213937197490356
12	39	0.3040521847584736
13	40	0.6461572180163482
13	41	0.12813419123321534
13	42	0.8835474302222728
14	43	0.6275901844775502
14	44	0.765577971819293
14	45	0.3916558010895299
15	46	0.16335969048979093
15	47	0.019062559903092247
15	48	0.5208223996512045
16	49	0.478091190710892
