#parent	child	edge_length
0	1	0.06989226190381981
0	2	0.6483069815388576
0	3	0.4230805517034768
1	4	0.8690574459345433
1	5	0.9378252129944464
1	6	0.5133799080465862
2	7	0.999041167098055
2	8	0.8102918963275729
2	9	0.323555205560631
3	10	0.08822961346826486
3	11	0.295659747349703
3	12	0.5816799543176839
4	13	0.5122822706641976
4	14	0.24276215282248947
4	15	0.035482372282092334
5	16	0.256215820553519
5	17	0.1519929656115001
5	18	0.2174879248162156
6	19	0.23520425366907305
6	20	0.7281058273269692
6	21	0.3201192961782551
7	22	0.2776308423005456
7	23	0.3469161810451784
7	24	0.03814168548093888
8	25	0.13736275939807385
8	26	0.2953250320574339
8	27	0.5045403666106467
9	28	0.3423261748428119
9	29	0.70785016006723
9	30	0.7514464955607216
10	31	0.7469939690839247
10	32	0.2836326770659947
10	33	0.537290294715145
11	34	0.0981913890879127
11	35	0.4959383372439701
11	36	0.9351236642479128
12	37	0.17073553242169404
12	38	0.5468002038849027
12	39	0.2647670977022183
13	40	0.4184130439791738
13	41	0.6314558453556016
13	42	0.9342175122998913
14	43	0.8167603549392031
14	44	0.7007823024793873
14	45	0.9805781823506934
15	46	0.6443818237560465
15	47	0.08958406792702578
15	48	0.011525111881310557
16	49	0.18705246008535759
16	50	0.023259941583218646
16	51	0.3578049572697699
17	52	0.17560554342408452
17	53	0.6499279030764065
17	54	0.595620301358228
18	55	0.08066543333534826
18	56	0.9322814465903599
18	57	0.05196384872654969
19	58	0.7800683259899424
19	59	0.96618403226522
19	60	0.5793002691815421
20	61	0.8521695437344359
20	62	0.31204586598503803
20	63	0.05470167580830565
21	64	0.32145510727208304
21	65	0.8372870099689613
21	66	0.19220550168021644
22	67	0.5460135267955584
22	68	0.32166278636563517
22	69	0.7333337977545642
23	70	0.6509376126366452
23	71	0.21534524331195026
23	72	0.9081162035688157
24	73	0.7463105708855537
24	74	0.8963186699950443
24	75	0.6982519572475612
25	76	0.6195763346968087
25	77	0.8097250076409339
25	78	0.30646180554695723
26	79	0.061925092255623815
26	80	0.7510609440703213
26	81	0.018478697226903762
27	82	0.8737760293307097
27	83	0.5548137293550153
27	84	0.6697757272228686
28	85	0.6253054649948511
28	86	0.6799250550970932
28	87	0.21160703962001848
29	88	0.3539674565508202
29	89	0.5452830766582377
29	90	0.9610732357905984
30	91	0.1224988027428483
30	92	0.12491792519229772
30	93	0.2912019132701542
31	94	0.31982071855527217
31	95	0.2652324085769463
31	96	0.35131894041670186
32	97	0.5900953314257913
32	98	0.8691674716868416
32	99	0.40298887543628936
