#parent	child	edge_length
0	1	0.06989226190381992
0	2	0.6483069815388575
0	3	0.4230805517034767
1	4	0.8690574459345431
1	5	0.9378252129944469
1	6	0.513379908046586
2	7	0.9990411670980555
2	8	0.8102918963275728
2	9	0.32355520556063055
3	10	0.08822961346826486
3	11	0.2956597473497027
3	12	0.5816799543176838
4	13	0.5122822706641977
4	14	0.24276215282248925
4	15	0.03548237228209217
5	16	0.25621582055351877
5	17	0.1519929656115
5	18	0.21748792481621604
6	19	0.2352042536690735
6	20	0.7281058273269688
6	21	0.32011929617825496
7	22	0.2776308423005457
7	23	0.34691618104517874
7	24	0.03814168548093866
8	25	0.13736275939807374
8	26	0.29532503205743355
8	27	0.5045403666106463
9	28	0.3423261748428119
9	29	0.7078501600672304
9	30	0.7514464955607217
10	31	0.7469939690839247
10	32	0.28363267706599493
10	33	0.537290294715145
11	34	0.09819138908791292
11	35	0.4959383372439701
11	36	0.9351236642479127
12	37	0.17073553242169404
12	38	0.5468002038849027
12	39	0.2647670977022183
13	40	0.4184130439791739
13	41	0.6314558453556017
13	42	0.9342175122998911
14	43	0.8167603549392032
14	44	0.7007823024793873
14	45	0.9805781823506933
15	46	0.6443818237560465
15	47	0.08958406792702578
15	48	0.011525111881310557
16	49	0.18705246008535759
16	50	0.023259941583218757
16	51	0.3578049572697699
17	52	0.17560554342408463
17	53	0.6499279030764062
17	54	0.5956203013582279
18	55	0.08066543333534804
18	56	0.9322814465903602
18	57	0.05196384872654958
19	58	0.7800683259899421
19	59	0.9661840322652201
19	60	0.5793002691815423
20	61	0.852169543734436
20	62	0.31204586598503803
20	63	0.05470167580830554
21	64	0.32145510727208293
21	65	0.8372870099689614
21	66	0.19220550168021655
22	67	0.546013526795558
22	68	0.3216627863656355
22	69	0.7333337977545641
23	70	0.6509376126366453
23	71	0.21534524331195015
23	72	0.9081162035688157
24	73	0.7463105708855541
24	74	0.8963186699950443
24	75	0.698251957247561
25	76	0.6195763346968088
25	77	0.8097250076409339
25	78	0.3064618055469571
26	79	0.06192509225562404
26	80	0.7510609440703211
26	81	0.01847869722690365
27	82	0.8737760293307099
27	83	0.5548137293550155
27	84	0.6697757272228685
28	85	0.6253054649948511
28	86	0.6799250550970933
28	87	0.21160703962001848
29	88	0.3539674565508203
29	89	0.5452830766582376
29	90	0.9610732357905983
30	91	0.12249880274284819
30	92	0.12491792519229794
30	93	0.2912019132701543
31	94	0.31982071855527205
31	95	0.2652324085769464
31	96	0.351318940416702
32	97	0.5900953314257913
32	98	0.8691674716868418
32	99	0.40298887543628936
