#parent	child	edge_length
0	1	0.1817169736084865
0	2	0.5187094324667973
0	3	0.460593425417527
1	4	0.526003114779622
1	5	0.4221894772161061
1	6	0.7278633857056283
2	7	0.8506322408052547
2	8	0.15256421289763722
2	9	0.9614554433284641
3	10	0.6510313946090749
3	11	0.09213546705491038
3	12	0.037286167992253594
4	13	0.1001996592121504
4	14	0.09373028028449681
4	15	0.12718306102562044
5	16	0.8135578513805313
5	17	0.7064939154349557
5	18	0.6188850373063148
6	19	0.08070350908604917
6	20	0.16850480659444178
6	21	0.0036696275226347774
7	22	0.4429339035928008
7	23	0.8936648469228103
7	24	0.6848658585216858
8	25	0.5655327694594878
8	26	0.7734377497432323
8	27	0.4561791501962056
9	28	0.7795440457940632
9	29	0.9715030106849722
9	30	0.2312552102858456
10	31	0.11750639648988837
10	32	0.5964859332911092
10	33	0.45402236044963473
11	34	0.7631279872543664
11	35	0.06696082143755078
11	36	0.9059180043640598
12	37	0.44081501941167867
12	38	0.9441901594011002
12	39	0.1566589098728144
13	40	0.9080263212211189
13	41	0.5557654614816618
13	42	0.25323751338290557
14	43	0.3455361490332658
14	44	0.33632711240475877
14	45	0.7387331080679712
15	46	0.5586591365283432
15	47	0.04704495990721791
15	48	0.21694325945025816
16	49	0.8427847900507082
16	50	0.7570729764293556
16	51	0.5437424891391562
17	52	0.49427462691373014
17	53	0.801258917082122
17	54	0.08342173506240513
18	55	0.31096415979038516
18	56	0.917620115320464
18	57	0.3221317433848747
19	58	0.2885239887655755
19	59	0.3677504312140729
19	60	0.39220623781073494
20	61	0.9332795225379316
20	62	0.8134749989823216
20	63	0.20271943808494974
21	64	0.19607000487904025
21	65	0.9090586452736542
21	66	0.7208474948442201
22	67	0.15991904029653148
22	68	0.9252878166504108
22	69	0.7860013812667028
23	70	0.9284456278595825
23	71	0.5002894596811434
23	72	0.6064286094736175
24	73	0.6677337146617628
24	74	0.9953259073946388
24	75	0.34618597395708006
25	76	0.4775656986096066
25	77	0.5539805165886345
25	78	0.15774313972259768
26	79	0.8031158469640591
26	80	0.13049188580753568
26	81	0.6591787920069243
27	82	0.8353207014160762
27	83	0.8776714150560436
27	84	0.609156761560449
28	85	0.9535736328430104
28	86	0.7766651046074253
28	87	0.8863829996596619
29	88	0.8140677921450832
29	89	0.35197352062771214
29	90	0.3642277058849057
30	91	0.2292583436505362
30	92	0.2349605757530382
30	93	0.2871924528223504
31	94	0.8169386655767146
31	95	0.29472966729502126
31	96	0.008911534093766438
32	97	0.654723361336879
32	98	0.09528829143241468
32	99	0.6408443303178077
33	100	0.7844114620962004
33	101	0.7781072639278688
33	102	0.4824055428981877
34	103	0.23536663730556873
34	104	0.18974267041988258
34	105	0.6246745140382819
35	106	0.1341157033973912
35	107	0.5461722318239086
35	108	0.1672952366550815
36	109	0.854389974827404
36	110	0.6157772874581606
36	111	0.06651013877108047
37	112	0.8834032660927109
37	113	0.07684705079580412
37	114	0.383204696787089
38	115	0.7331350450800935
38	116	0.5509257568172541
38	117	0.18974055462088701
39	118	0.07490438033098434
39	119	0.9022891502290782
39	120	0.054218645600550675
40	121	0.8101358641221308
40	122	0.8561002217526463
40	123	0.6345172906883105
41	124	0.9833722735393435
41	125	0.17642179917337186
41	126	0.12778405543384275
42	127	0.957446606848215
42	128	0.22912884611955553
42	129	0.37221711476062547
43	130	0.2967228933288951
43	131	0.37244564950519177
43	132	0.24851776077715626
44	133	0.8960415002190225
44	134	0.9793984574182035
44	135	0.6442365206731107
45	136	0.04535657923906
45	137	0.5253728273614189
45	138	0.9870195168738203
46	139	0.05984869445431573
46	140	0.6795144354279163
46	141	0.815103266330258
47	142	0.5557087508728684
47	143	0.4963913855001212
47	144	0.10952988812544606
48	145	0.21580581455208447
48	146	0.32894469981380636
48	147	0.17150053772933616
49	148	0.5457197929349704
49	149	0.5185482264744379
49	150	0.8131008889155544
50	151	0.6444458460664375
50	152	0.7003378044437722
50	153	0.29276295607714387
51	154	0.8289567041498276
51	155	0.06100751757608136
51	156	0.8077253844872763
52	157	0.39842481407291297
52	158	0.2846504328169126
52	159	0.8728205392022685
53	160	0.5975737236690795
53	161	0.4610489468986363
53	162	0.25693009416423473
54	163	0.09259792253063548
54	164	0.22056964401463564
54	165	0.043092115970550626
55	166	0.3751123396948013
55	167	0.8946335073308957
55	168	0.8129700571514626
56	169	0.6945569546174053
56	170	0.4745411068784484
56	171	0.5903862756563929
57	172	0.8989551968832261
57	173	0.2598145801984111
57	174	0.08244842274568231
58	175	0.49181942236080856
58	176	0.7119382392028246
58	177	0.40919054407519173
59	178	0.4458902572039114
59	179	0.4252081357925359
59	180	0.9286679557429967
60	181	0.3074042761202709
60	182	0.7137225620303909
60	183	0.54431139486675
61	184	0.5728825560705035
61	185	0.9139367516339414
61	186	0.5266277404743032
62	187	0.7116319210215294
62	188	0.25423688642107933
62	189	0.1262788734402971
63	190	0.5667811835942764
63	191	0.8518307795302618
63	192	0.663910655089476
64	193	0.14947205007426567
64	194	0.26335807095044195
64	195	0.32298104587565923
65	196	0.23357499758265354
65	197	0.5396007148031272
65	198	0.7119206493662236
66	199	0.004024701555458421
66	200	0.5658671330788458
66	201	0.7774312817123614
67	202	0.05837984812856989
67	203	0.34041159691552736
67	204	0.823223652518021
68	205	0.6778162732369073
68	206	0.05290599502939419
68	207	0.6282430486438226
69	208	0.39385920037944366
69	209	0.5892136008270104
69	210	0.6597579417926753
70	211	0.5097817630952913
70	212	0.30954913371540993
70	213	0.15495338658582458
71	214	0.6349566381421452
71	215	0.24318492912825462
71	216	0.9931608406639225
72	217	0.027284310069992435
72	218	0.798688065092664
72	219	0.30420758864544206
73	220	0.31018592620734875
73	221	0.11788418722800387
73	222	0.3950769111125867
74	223	0.3694610454499059
74	224	0.3298868863168587
74	225	0.987369636361012
75	226	0.8162751446766394
75	227	0.5129116129270079
75	228	0.48647754682920086
76	229	0.028518512509132732
